,Package_Id,Package Title,serial path(no airport),path_only_attraction,len,nature,outdoor,fatigue,sea,walking,exciting,day,culture,cluster
686,75e31029f787b947,#제주 #동부 #2박3일,"만복이네김밥집,에코랜드 테마파크,순덕이네해산물장터,아쿠아플라넷 제주,섭지코지,성산일출봉,코시롱,코시롱,성산포 종합 여객 터미널,우도 천진항,톨칸이,쇠머리오름,우도봉,블랑로쉐,답다니탑망대,우도 로뎀가든,서빈백사 해수욕장,홍조단괴해변,우도 천진항,성산포 종합 여객 터미널,비자림,메이즈랜드,스마일 게스트하우스,스마일 게스트하우스,김녕성세기해변,김녕초등학교 동복분교,다희연 동굴카페,자매국수","에코랜드테마파크,아쿠아플라넷제주,섭지코지,성산일출봉,톨칸이,우도,답다니탑망대,비자림,메이즈랜드,김녕성세기해변",10,2.2,2.6,1.8,1.6,2.5,0.6,2.9,0.2,8
687,d46ccd434504c8ac,j.j.j,"삼대국수회관,백양닭집,제주 러브랜드,선운정사,금능으뜸원해변,해담은 레지던스호텔,해담은 레지던스호텔,환상숲 곶자왈공원,왕따나무,성이시돌목장,우유부단,방주교회,본태 박물관,제주나인부띠끄호텔,유동커피,공새미59,안거리밖거리,서귀포 매일 올레 시장,새섬 새연교,제주나인부띠끄호텔,제주나인부띠끄호텔,쇠소깍,남원 큰엉 해안경승지,사려니숲길,부농,빌레와 너드랑,용눈이 오름,섭지코지,달리맨,남해상사 신천리 바닷가,성산일출봉,미소녀,하바나리조트,하바나리조트,세화해수욕장,김경숙 해바라기,백리향,산지 등대,동문시장,진아떡집,용두암,숙이네 보리빵,신촌 덕인당 보리빵","제주러브랜드[휴업중],선운정사,환상숲곶자왈공원,성이시돌목장,방주교회,본태박물관,새연교,쇠소깍,남원큰엉해변,사려니숲길,용눈이오름,섭지코지,성산일출봉,협재해수욕장,김경숙해바라기농장,산지등대,용두암",17,1.8823529411764703,2.411764705882353,1.411764705882353,1.2352941176470589,2.0,0.8235294117647058,2.3529411764705883,0.6470588235294118,0
688,28bbe850df3688dd,3박4일 가을제주도,"애월초등학교 더럭분교장,협재해수욕장,그리고하우스,선운정사,그리고하우스,우유부단,성이시돌목장,오설록 티 뮤지엄,환상숲 곶자왈공원,양가형제,그리고하우스,그리고하우스,이중섭 미술관,쇠소깍,섭지코지,월정리해변,퐁당게스트하우스,퐁당게스트하우스,산굼부리,에코랜드 테마파크,사려니숲길,김경숙 해바라기,김녕 요트 투어","협재해수욕장,선운정사,성이시돌목장,오설록티뮤지엄,환상숲곶자왈공원,이중섭미술관,쇠소깍,섭지코지,월정리해변,산굼부리,에코랜드테마파크,사려니숲길,김경숙해바라기농장,김녕요트투어",14,2.071428571428572,2.571428571428572,1.4285714285714286,1.2857142857142858,2.071428571428572,1.1428571428571428,2.4285714285714284,0.4285714285714285,3
689,7fbc0fc63aef6824,3박4일 혼자만의 제주도,"신논현역 출발,자매국수,샤이니숲길,산굼부리,금백조로,오름사이로,비자림로,비자림,용눈이 오름,세화해수욕장,성산포 종합 여객 터미널,우도,성산포 종합 여객 터미널,썬시티 게스트하우스,썬시티 게스트하우스,맛나갈비식당,신풍목장,냇길이소,방주교회,대포 해안 주상절리대,중문색달해변,대평포구,올레길 9코스 시작점,용머리 해안,백팩커스 홈,순례자의 교회,앤트러사이트 제주,리치망고 애월본점,살롱 드 라방,애월 해안도로,동문시장","샤이니숲길,산굼부리,비자림,비자림,용눈이오름,협재해수욕장,우도,방주교회,주상절리대,중문색달해변,대평포구,용머리해안,순례자의교회,애월해안도로",14,2.142857142857143,2.571428571428572,1.7142857142857142,1.2857142857142858,2.2857142857142856,0.3571428571428571,2.642857142857143,0.2857142857142857,4
690,0dccbceeaadf6835,음악과 자연이 하나되는 제주!,"사려니숲길,산굼부리,비자림,앞오름,한라 수목원","사려니숲길,산굼부리,비자림,민오름,한라수목원",5,2.2,2.6,2.0,0.8,2.6,0.4,2.2,0.4,7
691,77eeb3690af50a82,제주도여행 뿡뿡뿡=3,"김경숙 해바라기,만장굴,비자림,우도,우도,쇠소깍,휴애리자연생활공원,카멜리아 힐,산방산,협재해수욕장,놀맨,봄날,애월초등학교 더럭분교장","김경숙해바라기농장,만장굴,비자림,우도,우도,쇠소깍,휴애리자연생활공원,카멜리아힐,산방산,협재해수욕장",10,2.3,2.8,1.9,1.0,2.2,1.0,2.9,0.2,8
692,e1deb20a4ecf1a44,김녕.월정 지질트레일,"김녕어울림센터,도대불,청굴물,김녕 본향당,김녕 밭담길,용천동굴,월정리해변,두럭산,김녕성세기해변","김녕청굴물,월정리해변,두산봉,김녕성세기해변",4,2.25,3.0,1.0,2.25,1.75,0.75,2.75,0.5,5
693,15fb4bd82ddcd807,준준 브라더스와 함께하는 4박5일 제주도 백패킹^^,"아점 해결,올레길 7코스,기상,올레길 8코스,점심,올레길 9코스,기상,올레길 10코스,올레길 12코스,기상,올레길 14코스,버스이동,리치망고 애월본점","제주올레7코스,제주올레8코스,제주올레9코스,제주올레10코스,제주올레12코스,제주올레14코스",6,2.5,2.6666666666666665,1.3333333333333333,1.5,2.6666666666666665,0.3333333333333333,2.6666666666666665,0.5,4
694,97a83cbff027d8c5,나비처럼 떠난 2박 3일 제주도 가족여행,"애월 해안도로,뚱딴지,리치망고 애월본점,애월 한담 공원,프시케월드,멜리오 에코피아 나비공원,아루요 1호점,온새미로펜션,온새미로펜션,오설록 티 뮤지엄,한라 승마장,소인국 테마파크,쉬는팡가든,테디베어뮤지엄 제주,믿거나 말거나 박물관,오성식당,제주 그랑빌 펜션,제주 그랑빌 펜션,산방산 탄산온천,다희연 동굴카페,다희연,어머니와 고등어","애월해안도로,애월한담카약,오설록티뮤지엄,한라승마장,소인국테마파크,테디베어뮤지엄제주,산방산탄산온천",7,1.5714285714285714,1.7142857142857142,1.1428571428571428,1.5714285714285714,0.7142857142857143,1.5714285714285714,2.2857142857142856,0.5714285714285714,11
695,b51ef05324bb79e3,제주도 2박3일 여행:),"서울역,이호테우해변,대박 정육식당,애월 해안도로,애월초등학교 더럭분교장,한림농협 하나로마트,협재해수욕장,재암식당,금강산 콘도,방주교회,아홉굿마을,금강산 콘도,자매국수,성산포 종합 여객 터미널,우도 하우목동항,쇠머리오름,우도봉,우도 땅콩 아이스크림,우도 한라봉 아이스크림,서빈백사 해수욕장,홍조단괴해변,풍원,성산포 종합 여객 터미널,성산일출봉,섭지코지,월정리해변,동문시장 월척수산,금강산 콘도,제주 전쟁역사평화박물관,갯깍주상절리대,천지연폭포,아랑조을거리,이중섭 거리,서귀포 매일 올레 시장,쇠소깍,서연의 집,용눈이 오름,비자림,해원앙,용연계곡","이호테우해수욕장,애월해안도로,협재해수욕장,방주교회,낙천리아홉굿의자마을,우도,성산일출봉,섭지코지,월정리해변,주상절리대,천지연폭포,이중섭거리,쇠소깍,용눈이오름,비자림,용연",16,2.1875,2.625,1.875,1.375,1.9375,0.8125,2.375,0.4375,4
696,10a2e84d91a0e91e,겨울 제주도의 일곱 빛깔 매력,"휴애리자연생활공원,절물 자연 휴양림,한라산,자매국수,수미술관,산방산 탄산온천,카멜리아 힐,더 비비스 제주,제주도는 사계절이 다 좋은가봐~♪","휴애리자연생활공원,제주절물자연휴양림,유민미술관,산방산탄산온천,카멜리아힐",5,1.4,1.8,0.8,1.2,1.6,0.8,2.6,0.6,9
697,06d1f7953156f963,롯데호텔에서의 힐링 그리고 2박 3일,"늘봄 흑돼지,한라 수목원,카멜리아 힐,롯데 시티 호텔 제주,한라산 영실,협재해녀의집,과물 노천탕,사려니숲길,물찻오름,롯데호텔 실내수영장,롯데 호텔 화산 분수쇼,테디베어뮤지엄 제주,오설록 티 뮤지엄,만장굴,다올식당,월정리해변,리치망고 애월본점","한라수목원,카멜리아힐,한라산영실코스,사려니숲길,물찻오름,테디베어뮤지엄제주,오설록티뮤지엄,만장굴,월정리해변",9,2.111111111111111,2.0,1.4444444444444444,1.0,2.4444444444444446,0.6666666666666666,2.2222222222222223,0.6666666666666666,0
698,fcdde120c07dca68,제주도 오름 탐방,"아끈다랑쉬오름,웅스키친,용눈이 오름,금백조로,오름사이로,춘자싸롱,춘자 멸치 국수,해비치 호텔 & 리조트 제주,해비치 호텔 & 리조트 제주,거문오름 용암동굴,교래손칼국수,붉은오름 자연휴양림,물영아리 오름,사려니숲길,신설오름식당,롯데 시티 호텔 제주,롯데 시티 호텔 제주,새별오름,닥마루가든,저지오름,닥몰오름,새오름,과오름 샛오름,유리네식당","다랑쉬오름,용눈이오름,거문오름,붉은오름자연휴양림,물영아리오름,사려니숲길,새별오름,저지오름,새별오름",9,2.7777777777777777,2.6666666666666665,1.6666666666666667,0.4444444444444444,2.2222222222222223,0.1111111111111111,2.2222222222222223,0.6666666666666666,7
699,4d6b6d3d2d0c2861,제주,"자매국수,동문시장,제주 러브랜드,파크선샤인제주,정방폭포,이중섭 미술관,용머리 해안,하멜상선전시관,산방산,운정이네,중문색달해변,대포 해안 주상절리대,중문면세점,서귀포 매일 올레 시장,제일떡집,천지연폭포,새섬 새연교,한라통닭,파크선샤인제주,쇠소깍,삼다해물뚝배기,제주 민속촌,섭지코지,마돈,더포그레이스 리조트,성산 올레 회국수,성산일출봉,세화해수욕장,CAFE 공작소,비자림,만장굴,월정리해변,오빠 밥줘!,더포그레이스 리조트,월정리해변,달비치 카페 & 빌라,동문시장,용두암","제주러브랜드[휴업중],정방폭포,이중섭미술관,용머리해안,하멜상선전시관,산방산,중문색달해변,주상절리대,천지연폭포,새연교,쇠소깍,제주민속촌,섭지코지,성산일출봉,협재해수욕장,비자림,만장굴,월정리해변,월정리해변,용두암",20,2.1,2.5,1.5,1.5,1.8,0.6,2.8,0.65,0
700,d1d1cd8740607924,"서귀포 쯤에서 2박 3일, 먹고 보고 체험!","중문 해녀의 집,제주제트,아프리카 박물관,조안 베어 뮤지엄,주상절리 회국수,아하게스트하우스,아하게스트하우스,산방산,산방산 탄산온천,춘심이네 본점,송악산,중문색달해변,꽃돼지 연탄구이,아하게스트하우스,아하게스트하우스,중문감귤농장,박물관은 살아있다 제주 중문점,이조은식당,e-조은식당,여미지 식물원,믿거나 말거나 박물관,테디베어뮤지엄 제주","제주제트,아프리카박물관,조안베어뮤지엄,주상절리대,산방산,산방산탄산온천,송악산,중문색달해변,박물관은살아있다,여미지식물원,테디베어뮤지엄제주",11,1.5454545454545454,1.7272727272727273,1.2727272727272727,1.181818181818182,1.181818181818182,0.8181818181818182,2.727272727272727,1.3636363636363635,10
701,761f56993d7af8a4,재주,"동문시장,고객식당,리치망고 애월본점,협재해수욕장,오설록 티 뮤지엄,소인국 테마파크,건강과 성 박물관,이중섭 거리,아름다운 리조트,복자씨연탄구이,뚱삼춘연탄구이,아름다운 리조트,경미네 집,경미 휴게소,성산포 종합 여객 터미널,우도8경,우도 하우목동항,물꼬해녀의집,하하호호 카페,답다니탑망대,마를린먼로,하고수동 해수욕장,비양도 캠핑장,검멀레 해수욕장,우도 등대공원,콩지하우스,소라반점,서빈백사 해수욕장,홍조단괴해변,우도 하우목동항,앞오름,녹산로,김영갑 갤러리 두모악,일출랜드,성산포바다향 펜션 & 식당,아름다운 리조트,아름다운 리조트,청진동 뚝배기,성산일출봉,섭지코지,가시아방국수,월정리해변,아름다운 리조트,시흥 해녀의 집,복자씨연탄구이,해담솔,그리운 바다 성산포,성산포바다향 펜션 & 식당,오조 해녀의 집,자매국수,올래국수,어머니와 고등어,돈사돈 본점","협재해수욕장,오설록티뮤지엄,소인국테마파크,건강과성박물관,이중섭거리,우도,답다니탑망대,하고수동해변,비양도,검멀레해변,우도등대,민오름,김영갑갤러리두모악,일출랜드,성산일출봉,섭지코지,월정리해변",17,2.0,2.3529411764705883,1.588235294117647,1.5294117647058822,1.9411764705882355,1.0,2.764705882352941,0.7647058823529411,0
702,ea84d04338366b65,혼자 떠난 제주 2박3일,"산방산온천 게스트하우스,산방굴사,산방산,용머리 오름,순천미향,산방산 탄산온천,산방산온천 게스트하우스,산방산온천 게스트하우스,덕성식당,마라도 잠수함,환상숲 곶자왈공원,만나와 메추라기,아홉굿마을,미라클 게스트하우스,미라클 게스트하우스","산방굴사,산방산,산방산탄산온천,우도잠수함,환상숲곶자왈공원,낙천리아홉굿의자마을",6,2.1666666666666665,2.1666666666666665,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.8333333333333334,2.833333333333333,1.0,10
703,b8580c220256187e,3박 4일 첫 가족 여행 ♥,"자매국수,게으른 농사꾼의 효소 이야기,오설록 티 뮤지엄,오설록 근처 게스트하우스,꽃돼지 연탄구이,오설록 근처 게스트하우스,오설록 근처 게스트하우스,성산포 종합 여객 터미널,우도 하우목동항,우도,안비양 해녀의 집,우도 땅콩 아이스크림,우도 한라봉 아이스크림,쇠머리오름,우도봉,우도 하우목동항,성산포 종합 여객 터미널,네거리식당,산방산 탄산온천,오설록 근처 게스트하우스,오설록 근처 게스트하우스,기원 뚝배기,쇠소깍,성미가든,절물 자연 휴양림,한화스파 테라피,말이랑 흑도새기랑,오설록 근처 게스트하우스,오설록 근처 게스트하우스,해물다우정","오설록티뮤지엄,우도,우도,산방산탄산온천,쇠소깍,제주절물자연휴양림",6,2.1666666666666665,2.333333333333333,1.5,1.0,1.6666666666666667,0.8333333333333334,2.5,0.0,6
704,90142a0b3f464875,룰루 영지랑 3박4일 제주여행,"숨 게스트하우스,제주 러브랜드,용두암,숨 게스트하우스,숨 게스트하우스,김녕초등학교 동복분교,월정리해변,메이즈랜드,성산일출봉,서연의 집,너울랑 게스트하우스,너울랑 게스트하우스,쇠소깍,천지연폭포,오설록 티 뮤지엄,알동네집,봄날,카페 1158,카페 1158,리치망고 애월본점,이호테우해변","제주러브랜드[휴업중],용두암,월정리해변,메이즈랜드,성산일출봉,쇠소깍,천지연폭포,오설록티뮤지엄,이호테우해수욕장",9,2.111111111111111,2.333333333333333,1.3333333333333333,1.4444444444444444,1.7777777777777777,1.1111111111111112,2.2222222222222223,0.2222222222222222,1
