contentsid,title,tag,introduction,contentscd.label,인기점수,자연,실외,피로도,산-바다,도보산채ㄱ,신나는,낮,인문학
CONT_000000000500244,별방진,"문화유적지,맑음,자연경관,문화관광,역사유적,봄꽃,유채꽃",조선시대 제주도 동부지역 최대 기지였던 성,관광지,16680,,,,,,,,
CNTS_200000000007521,덕천리 팔자 좋아 길,"걷기/도보,체험,도보여행,도보,어트랙션",덕천리영농 체험장 인근에 위치한  산책하기 좋은  숲길.,관광지,16668,,,,,,,,
CONT_000000000500353,섶섬(서귀포해양도립공원),"섬,경관/포토,휴식/힐링,자연경관,섬속의섬,포토스팟","용이 되려는 꿈을 이루지 못하고 죽은 구렁이에 대한 전설이 전해지는 숲섬, '섶섬'
· 서귀포시 보목동",관광지,16624,,,,,,,,
CNTS_000000000018654,해거름전망대,"경관/포토,맑음,포토스팟,어트랙션",하루의 마무리는 해거름전망대에서,관광지,16555,,,,,,,,
CNTS_000000000022721,캐릭파크,"실내,테마공원,아이,비.눈,흐림,사계절,실내관광지,어린이,어트랙션",캐릭터와 놀이를 통해 과학적원리를 깨우치는 국내최초캐릭터 종합전시장,관광지,16538,,,,,,,,
CNTS_000000000020312,제주올레 19코스,"올레,걷기/등산,친구,혼자,봄,가을,도보여행,도보",다채롭고 아름다운 제주올레 19코스,관광지,16510,,,,,,,,
CONT_000000000500050,고근산(고공산),"일출,오름,걷기/등산,맑음,자연경관,단풍",눈앞에 펼쳐지는 범섬 앞바다의 장관,관광지,16489,,,,,,,,
CONT_000000000500704,황우지해안 열두굴,"문화유적지,해변,커플,친구,맑음,자연경관,역사유적",제 2차 세계대전 시 일본군이 미군의 공격을 대비해 어뢰정을 숨기기 위해 만들어 놓은 12개의 인공굴.,관광지,16357,,,,,,,,
CONT_000000000500128,"당산봉(당오름,차귀오름)","오름,걷기/등산,가을,자연경관,도보여행,도보",한경의 푸른 바다와 고즈넉한 풍경이 있는 산책길  ,관광지,16298,,,,,,,,
CNTS_200000000008959,서프라이즈테마파크,"부모,아이,테마공원,경관/포토,미술/박물관,전시와 행사,우수관광사업체,체험,포토스팟,어린이,어트랙션",문화예술계에서 주목하고 있는 재활용 소재를 활용한 정크아트(Junk Art) 작품을 테마로 조성된 관광지,관광지,16215,,,,,,,,
CNTS_000000000018728,제주올레 14코스,"올레,걷기/등산,친구,혼자,봄,자연경관,도보여행,도보","올레 탐사팀이 만들어낸 비경, 숲길과 해변이 연이은 곳",관광지,16157,,,,,,,,
CNTS_000000000018467,추사적거지,"친구,아이,문화유적지,문화관광,역사유적,어린이,어트랙션",추사 김정희의 예술혼이 남아 있는 곳,관광지,16091,,,,,,,,
CONT_000000000500316,서건도,"경관/포토,휴식/힐링,자연경관,포토스팟,언택트","바다 걸어서 섬까지, 제주도에 있는 모세의 기적으로 제주의 숨은 명소.",관광지,16045,,,,,,,,
CONT_000000000500534,제주 카카오캠핑,"야영장,캠핑장,액티비티,친구,여름,체험,레저/체험,캠핑,언택트,어트랙션",제주 캠핑장비 대여 렌탈 전문점 - 카카오캠핑,관광지,16043,,,,,,,,
CNTS_000000000020127,한국야구명예전당(야구박물관),"실내,미술/박물관,비.눈,실내관광지,문화관광,박물관,어트랙션",한국 야구의 살아 숨 쉬는 백과사전,관광지,16039,,,,,,,,
CONT_000000000500439,제주에코승마장(구.제주승마장),"부모,커플,혼자,친구,아이,맑음,액티비티,승마,체험,레저/체험,어린이,어트랙션","진정한 제주를 경험하길 원하신다면 제주에코승마파크
친구, 연인, 가족, 남녀노소 누구나 부담없이 즐길거리가 풍부한 승마테마파크",관광지,16004,,,,,,,,
CNTS_000000000020012,탑동해변공연장,"부모,커플,혼자,친구,아이,맑음,여름,해변,어린이,어트랙션",제주시 탑동에 위치한 해변공연장,관광지,15779,,,,,,,,
CNTS_000000000021894,장전리 벚꽃축제길,"걷기/등산,경관/포토,커플,맑음,봄,봄꽃,도보여행,도보,포토스팟,어트랙션,벚꽃",봄 벚꽃소식과 함께 축제의 장이 열리는 장전리,관광지,15655,,,,,,,,
CNTS_000000000018406,법환포구,"포구,일출,해변,문화유적지,자연경관,역사유적",최영 장군이 막사를 쳤던 포구,관광지,15613,,,,,,,,
CNTS_000000000019520,제주올레 16코스,"올레,걷기/등산,친구,혼자,가을,자연경관,도보여행,도보",애월 해안도로와 제주 오름의 아름다움을 함께 즐기다,관광지,15504,,,,,,,,
CNTS_000000000022353,서귀포 다이브센터,"액티비티,친구,커플,맑음,체험,레저/체험,수상레저,어트랙션",헬멧을 하고 물속에 들어가는 씨워킹과 스쿠버다이빙을 체험할수 있는 곳,관광지,15438,,,,,,,,
CNTS_000000000022257,타보카 월정리투명카약,"액티비티,커플,맑음,체험,레저/체험,수상레저,어트랙션","푸른 바다와 하늘, 그리고 풍력발전기가 조화를 이룬 월정리해변 투명카약",관광지,15429,,,,,,,,
CONT_000000000500533,제주 삼양동 유적,"아이,문화유적지,체험관광,전시와 행사,실내관광지,역사유적,어트랙션",청동기시대 후기 문화를 이해할 수 있는 마을 유적,관광지,15418,,,,,,,,
CNTS_200000000008003,동백포레스트,"커플,친구,맑음,경관/포토,겨울,자연경관,동백,포토스팟",사진찍기 좋은 신례리 동백나무 군락지,관광지,15379,,,,,,,,
CNTS_000000000000974,납읍난대림 금산공원,"걷기/등산,흐림,여름,자연경관",천연기념물로 지정 및 보호되고 있는 울창한 상록수림,관광지,15308,,,,,,,,
CNTS_000000000020639,꽃썸,"해변,카페,포토스팟,휴식,부모,친구,커플,혼자,안개/흐림,맑음,봄,여름,가을,겨울,중/장년,청년,노년,어트랙션",꽃과 바람과 사람이 서로 썸을 타는 장소 꽃썸,관광지,15279,,,,,,,,
CNTS_000000000019552,대평포구,"포구,해변,문화유적지,가을,문화관광,역사유적","용왕신이 살았다던 바닷마을, 절벽의 웅장함을 지닌 대평포구",관광지,15263,,,,,,,,
CONT_000000000500627,최영장군사당,"문화유적지,흐림,가을,자연경관,문화관광,역사유적,어트랙션",추자도 사람들이 최영 장군의 은덕을 기리면서 한 해의 풍어를 기원하는 장소,관광지,15254,,,,,,,,
CONT_000000000500265,붉은오름(표선면),"부모,커플,혼자,친구,맑음,오름,사계절,자연경관,도보여행,도보,단풍","제주 힐링여행의 명소, 붉은오름",관광지,15162,,,,,,,,
CONT_000000000500241,베릿네오름,"오름,걷기/등산,자연경관,도보여행,도보",가족과 함께 걷기 좋은길 베릿네오름,관광지,15126,,,,,,,,
CNTS_000000000022243,(주)제주해양레저 투명카약,"해수욕장,액티비티,친구,커플,맑음,체험,레저/체험,해변,물놀이,수상레저,어트랙션",애월&한담의 에메랄드빛 아름다운 제주바다를 가장 가까이 즐기는 법!,관광지,15086,,,,,,,,
CNTS_000000000022637,까망고띠,"실내,체험관광,비.눈,흐림,사계절,체험,어트랙션",오메기떡만들기 체험을 할수 있는 선흘리마을기업,관광지,15082,,,,,,,,
CONT_000000000500292,산천단,"휴식/힐링,문화유적지,사계절,자연경관,역사유적",우리나라에서 가장 오래된 노목인 곰솔과 함께한 산천단의 역사,관광지,15022,,,,,,,,
CNTS_000000000018371,해맞이해안로,"일출,해변,드라이브,커플,맑음,자연경관",제주에서 가장 인기있는 해안도로 해맞이해안도로,관광지,14980,,,,,,,,
CNTS_000000000020313,제주올레 20코스,"올레,걷기/등산,친구,혼자,봄,가을,자연경관,도보여행,도보",아름다운 제주바다와 바람의 길,관광지,14942,,,,,,,,
CONT_000000000500413,안돌오름,"부모,커플,혼자,친구,아이,맑음,오름,자연경관,도보여행,도보,어린이",밧돌오름의 죽마고우,관광지,14907,,,,,,,,
CNTS_000000000018863,섬속의섬우도렌트,"액티비티,맑음,우도,체험,레저/체험,어트랙션",우도 천진항에 위치한 섬속의섬 우도렌트입니다.,관광지,14874,,,,,,,,
CONT_000000000500376,송당본향당,"부모,커플,혼자,친구,아이,문화유적지,자연경관,문화관광,역사유적,어린이",제주 민간신앙의 자취를 확인할 수 있는 송당본향당,관광지,14862,,,,,,,,
CONT_000000000500326,서귀포시립기당미술관,"실내,미술/박물관,비.눈,겨울,실내관광지,미술관,문화관광,어트랙션",한국 최초의 시립 미술관,관광지,14852,,,,,,,,
CNTS_000000000018421,한림항,맑음,제주의 서쪽에서 가장 큰 연안항,관광지,14818,,,,,,,,
CNTS_000000000018332,김만덕기념관,"실내,미술/박물관,친구,비.눈,겨울,문화관광,어트랙션",대한민국 최초의 나눔문화전시관,관광지,14729,,,,,,,,
CNTS_000000000018480,탐나라공화국(제주남이섬),"여자,남자,휴식,맑음,가을,문화관광,언택트,어트랙션",제주의 자연과 문화를 스토리텔링으로 풀어낸 테마파크,관광지,14687,,,,,,,,
CNTS_000000000022470,허브동산 미디어 파사드 (media facade),"밤,테마공원,커플,여름,실내관광지,어트랙션",야간개장을 맞이하여 이루어지는 미디어의 향연,관광지,14665,,,,,,,,
CONT_000000000500024,강정천유원지,"계곡,액티비티,맑음,여름,자연경관,체험,레저/체험,수상레저,어트랙션,물놀이",은어들이 춤을 추고 용천수와 바다가 만나는 곳,관광지,14645,,,,,,,,
CNTS_200000000008314,포레스트 사파리,"아이,테마파크,동물,체험,어린이,어트랙션,어린이동물농장",조천에 위치한 동물원 테마파크.,관광지,14554,,,,,,,,
CNTS_200000000010956,스누피가든,"커플,친구,아이,맑음,흐림,휴식/힐링,경관/포토,테마공원,휴식/치유,우수관광사업체,자연경관,실내관광지,체험,포토스팟,어린이,어트랙션",스누피가든은 개성적인 모습을 자랑하는 피넛츠 캐릭터들을 만나 그들과 상호관계를 통해 공감과 힐링의 메시지를 얻을 수 있는 특별한 장소이다.,관광지,14548,,,,,,,,
CNTS_000000000019892,스쿠버스쿨,"커플,혼자,친구,체험관광,액티비티,해양스포츠,스쿠버다이빙,체험,레저/체험,waterleisure,수상레저,어트랙션","탐험, 도전! 도시를 떠나 자신을 찾아 도전하라",관광지,14539,,,,,,,,
CNTS_200000000008022,카카오본사(구 스페이스닷원),"체험관광,카카오,다음,아이,실내관광지,문화관광,어린이,어트랙션,포토스팟,제주명품42,제주7대건축물",카카오 본사 스페이스닷원,관광지,14415,,,,,,,,
CNTS_000000000019946,귀빈사,"실내,문화유적지,흐림,봄,문화관광,역사유적,어트랙션",제주 송당리에있는 이승만전대통령 별장 귀빈사 입니다.,관광지,14410,,,,,,,,
CNTS_000000000019949,용연카누클럽,"커플,친구,맑음,경관/포토,휴식/힐링,체험관광,액티비티,청년,휴식/치유,체험,레저/체험,포토스팟,waterleisure,수상레저,어트랙션","태양, 물, 바람과 함께하는 제주의 카누생태관광",관광지,14275,,,,,,,,
CONT_000000000500243,별도봉,"오름,걷기/등산,봄,자연경관",화북악이라고 부르는 곳으로 제주항과 앞바다 등이 한눈에 내려다보이는 오름,관광지,14257,,,,,,,,
CNTS_000000000020195,순례자의교회,"휴식/힐링,가을,어트랙션",한경에 위치한 아주 작은 교회,관광지,14249,,,,,,,,
CNTS_000000000018798,화순금모래해수욕장담수수영장,"해수욕장,액티비티,친구,커플,아이,맑음,여름,체험,레저/체험,해변,물놀이,어린이,어트랙션",풍부한 용천수를 이용한 담수 수영장,관광지,14202,,,,,,,,
CNTS_000000000020987,오조포구,"포구,일출,해변,문화유적지,자연경관,역사유적",오조리 마을의 한적한 포구,관광지,14199,,,,,,,,
CNTS_000000000020296,제주올레 4코스,"올레,걷기/등산,친구,가을,자연경관,도보여행,도보",표선 해비치 해수욕장부터 감귤이 유명한 남원까지,관광지,14015,,,,,,,,
CONT_000000000500522,종달리전망대,"일출,해변,경관/포토,맑음,자연경관,포토스팟",제주의 자연이 마치 손에 잡힐 듯 한눈에 들어오는 종달리 전망대,관광지,14007,,,,,,,,
CONT_000000000500586,제지기오름,"일출,오름,걷기/등산,가을,자연경관,도보여행,도보","발 아래 서귀포바다를 조망하는 제지기오름
· 서귀포시 보목동
· 올레6코스",관광지,13997,,,,,,,,
CNTS_000000000020971,산양곶자왈,"숲길,걷기/등산,흐림,가을,자연경관,도보여행,도보,곶자왈,숲",제주의 옛 생활터전이 있는 곳,관광지,13955,,,,,,,,
CONT_000000000500275,사계해안도로,"일출,해변,드라이브,커플,맑음,가을,자연경관,제주명품42,포토스팟,제주7대도로",산방산과 형제섬을 즐길 수 있는 해안도로,관광지,13952,,,,,,,,
CONT_000000000500337,석부작박물관,"테마공원,비.눈,흐림,사계절,실내관광지,문화관광,박물관,언택트,어트랙션",용암의 신비를 담은 예술 정원,관광지,13918,,,,,,,,
CNTS_000000000019656,마원,"부모,커플,친구,아이,맑음,액티비티,체험,레저/체험,어린이,어트랙션",제주의 풍경을 즐기면서 편안하게 말을 탈 수 있는 승마체험,관광지,13852,,,,,,,,
CNTS_000000000021531,엉알해안산책로,"일몰,해변,걷기/등산,커플,맑음,가을,자연경관",화산재가 쌓여 이루어진 웅장한 지층과 낙조가 아름다운 산책로,관광지,13729,,,,,,,,
CNTS_200000000007534,고살리숲길,"친구,혼자,맑음,걷기/등산,트레킹,계곡,자연경관,체험,도보여행,도보,숲,숲길,언택트,물놀이",하례 2리 마을의 상징으로서 연중 물이 고이고 흐르는 계곡에 나무들이 조화를 이루는 숲길,관광지,13728,,,,,,,,
CNTS_200000000008155,보통청춘기록실 청춘사진관,"커플,친구,아이,부모,사진관,스튜디오,어린이",자연스러운 사진을 찍을 수 있는  사진관,관광지,13711,,,,,,,,
CNTS_000000000022900,제주다이브 체험다이빙,"커플,혼자,친구,액티비티,다이빙체험,스쿠버교육,체험,레저/체험,수상레저,어트랙션",스쿠버 체험 및 전문 교육을 받을 수 있는 제주다이브,관광지,13663,,,,,,,,
CNTS_200000000010958,아르떼뮤지엄,"커플,혼자,친구,테마공원,미술/박물관,전시와 행사,실내관광지,문화관광,어트랙션","국내 최대의 몰입형 미디어 아트 뮤지엄. 스피커 제조공장이었던 건물을 리모델링하여 빛과 소리가 만드는 다이나믹한 미디어아트에 흠뻑 빠져보자,",관광지,13611,,,,,,,,
